"","Females_AD1_Mean","Females_control1_Mean","males_AD1_Mean","males_control1_Mean","FC_fem_ctrl_AD","FC_male_ctrl_AD"
"GRIN1",10.6133262612267,10.4397288885852,10.3825725204292,10.3892564856749,1.01662853264621,0.999356646430387
"GRIN2A",7.03131190480745,7.61953028354719,7.10801960583062,7.49784515965765,0.922801228310638,0.948008321654268
"GRIN2B",6.89640136410223,6.87428518991349,6.84199837029466,6.88326981863405,1.00321723256713,0.99400409261487
"GRIN2C",9.96428543224461,9.29397435470333,9.57336727396438,9.32671842783982,1.07212318992489,1.02644540499779
"GRIN2D",6.4614000742193,6.46524738041122,6.45769302362543,6.45872670872759,0.999404925138121,0.999839955280851
"GRIN3A",7.33876831511302,7.62015268845913,7.33631056987952,7.67785028957864,0.963073656808443,0.955516230869634
"GRIN3B",6.508336831897,6.4936404006062,6.50105887504607,6.49264851432779,1.00226320374769,1.00129536670586
"GRINA",7.81950251054338,8.43489614959447,7.79810439444801,8.34318495851598,0.927041942409607,0.934667567987739
"GRINL1A",6.46745006449615,6.46800753093472,6.46946910887509,6.49098944452307,0.999913811720858,0.99668458316996
"GRIP1",6.74851331596034,6.64311204437169,6.64397870955184,6.64343177902385,1.0158662492646,1.00008232650627
"GRIP2",6.56766691178536,6.56432479080304,6.58793564291492,6.55091931385728,1.00050913400675,1.00565055487393
"GRIPAP1",8.10957306243337,8.23241632709792,8.01636084012114,8.23284171164591,0.985078103465176,0.973705206645898
"GRK1",6.52801017634049,6.52829487503188,6.5108009411367,6.53246168320289,0.999956390038005,0.996684137907478
"GRK4",6.74940735560302,6.74176037826628,6.79810047066163,6.74534061187637,1.00113427011755,1.00782167451891
"GRK5",8.27752530343925,8.14027685440806,8.17139500320738,8.12167437716691,1.0168604153748,1.00612196743325
"GRK6",6.58004893010125,6.63190993602571,6.59340928733484,6.6174084950399,0.992180079882759,0.996373322317482
"GRK7",6.44647549364792,6.46175890842896,6.4812142037614,6.44562418195367,0.99763479031056,1.00552157879564
"GRLF1",6.53010138550838,6.61309293883966,6.5205093247616,6.55543973776698,0.987450417815261,0.99467153777585
"GRM1",7.63651737938372,8.22882862617599,7.86397375023372,8.22163313678603,0.928019980279073,0.956497768679067
"GRM2",9.19800770246875,8.99170033212255,8.99065899792108,9.10467364613267,1.02294419995395,0.987477349255675
"GRM3",10.616493937787,10.6393679330273,10.5480355588053,10.7213718479225,0.997850060700567,0.983832638996594
"GRM4",6.79403473924861,6.9661538038355,6.83642195351575,6.93078215748442,0.975292095260355,0.986385345575063
"GRM6",6.46298923634905,6.48928693340849,6.47805472756021,6.47234973174138,0.995947521302526,1.00088144121614
"GRM7",6.76897296352228,6.84795328556572,6.79757123488612,6.85525918568256,0.988466579903529,0.991584862186258
"GRM8",7.99329668157279,8.5065467545009,8.17827528930547,8.55369211147126,0.939664109568723,0.95611055234706
"GRN",7.23724565642678,7.13629723574788,7.26328948287038,7.14172875770886,1.01414577018642,1.0170211904268
"GRP",7.00137984743653,7.38198586424267,7.04373395936279,7.49855734478231,0.948441242803005,0.939345214751742
"GRPEL2",8.35147991385818,8.63092817541513,8.39226502661463,8.65130831441168,0.967622455444254,0.970057327934374
"GRPR",6.47519483066855,6.49143516254124,6.48594565266518,6.49243064466353,0.997498190852094,0.99900114574136
"GRRP1",7.47585863300952,7.14195296765247,7.32614600311954,7.19921791850741,1.04675271131991,1.01763081574261
"GRSF1",9.79386255728299,9.84422463755958,9.81660820576367,9.84118695164918,0.994884098836546,0.997502461237017
"GRTP1",6.76720594596609,6.64017670174136,6.75251542425002,6.64701223249022,1.01913040118216,1.01587227284525
"GRWD1",7.99866662093097,7.81296571137986,7.87557238217199,7.81324846779022,1.02376829956909,1.00797669684238
"GRXCR1",6.47220729423849,6.48637543771443,6.48493771748237,6.46587909686843,0.997815707152325,1.00294756835512
"GRXCR2",6.4776249782106,6.47155067110068,6.48429693415749,6.4905439927184,1.00093861694339,0.999037513871268
"GS85",6.46750852458794,6.4529296612349,6.45327268836455,6.45735955825127,1.00225926270987,0.999367098912512
"GSC",6.5878991938469,6.55926412910283,6.55812213614571,6.53833843939333,1.00436559104504,1.00302579882271
"GSC2",6.47954617186637,6.45455755109049,6.44903560826753,6.462230619829,1.00387146920267,0.99795813360158
"GSDM1",6.8698464600813,6.68863721237554,6.79200043548834,6.731259979453,1.02709210291305,1.00902363840065
"GSDMB",8.79638710680967,8.30839218021658,8.68201468936433,8.32614475226113,1.0587351819712,1.04274126233592
"GSDMC",6.48285289070989,6.48156633649919,6.50855035675356,6.50879968831028,1.00019849433669,0.999961693158699
"GSDMD",8.40993965829943,7.61935704809294,8.18667497375762,7.6015162060518,1.10375975364015,1.07697921728299
"GSG1",6.59713349684624,6.61626624359672,6.6008379792098,6.61467210681371,0.997108225992417,0.997908569407444
"GSG1L",6.62810116626961,6.59570224589603,6.63456329155366,6.58278527101399,1.0049121259823,1.00786567059504
"GSG2",6.41698592883596,6.45062655964361,6.42998909361928,6.42096199316419,0.994784904924103,1.00140587975208
"GSK3A",6.57596429131037,6.55280553355074,6.53718139062743,6.51104765912903,1.00353417442972,1.00401375214352
"GSK3B",8.42392089845046,8.13689757888092,8.14840335701288,8.21918372687957,1.03527429426106,0.991388394247082
"GSN",8.14893096057472,7.9888031433389,8.26246078414927,7.89882907319277,1.02004403092212,1.04603615391433
"GSPT1",9.80272474291719,9.83207693612522,9.89915493069353,9.82175491715071,0.997014649763348,1.00788046680005
"GSPT2",8.31829514630277,8.75598057651666,8.45092737211508,8.75490322173253,0.950012973830966,0.965279359243757
"GSR",6.88042962203735,6.90843169205254,6.84707786515312,6.93025868732455,0.995946682074398,0.987997443396512
"GSS",7.21139119369404,7.50040009523983,7.28478470483725,7.50641320429313,0.961467535347986,0.970474780241365
"GSTA1",6.47072752635971,6.49274354453686,6.47994038095091,6.495205477948,0.996609134793923,0.997649789979868
"GSTA2",6.50602095782456,6.49520487254407,6.49529771674402,6.49725547447079,1.00166524158864,0.999698679275509
"GSTA3",6.58375486743922,6.59337012836071,6.5656392539249,6.57921743578843,0.998541677361607,0.997936201076186
"GSTA5",6.41027388307592,6.3897786392213,6.41979065394131,6.39818938561048,1.00320750451805,1.00337615331916
"GSTCD",6.65262233431015,6.69087511229085,6.65703397199014,6.68819763298343,0.994282843822562,0.995340499383629
"GSTK1",9.05381394065164,9.03694835351895,9.10537550867044,9.02218793954721,1.00186629230056,1.00922033210576
"GSTM1",10.5973771736078,10.1928237110607,10.4539929711581,10.3448417176921,1.03969002839793,1.01055127342155
"GSTM1L",6.45394609655233,6.4456240573727,6.46147051180016,6.43517312535642,1.0012911145772,1.00408650799776
"GSTM2",10.4276562718138,10.0086369735984,10.274526538043,10.1621119225446,1.04186577046611,1.01106213121399
"GSTM3",10.7104381105655,10.1990022799597,10.4611299085891,10.0560082597387,1.05014567274003,1.0402865270579
"GSTM4",6.97607335577931,6.88422958409052,6.97006217027693,6.86609740084009,1.01334118372534,1.01514175569722
"GSTM5",7.88198675178527,7.76769906441478,7.87631155088648,7.81640732006139,1.01471319710287,1.00766390854163
"GSTO1",9.84721491721457,10.0531757506777,9.96028270630487,10.0995802968154,0.979512858566188,0.986207586214798
"GSTO2",7.93638945819209,8.02665294425417,7.97720220207146,8.10275404741938,0.988754529853356,0.984505040556191
"GSTP1",10.8745642270191,10.538244664196,10.7679019108217,10.4908499537851,1.03191419193044,1.02640891426883
"GSTT1",8.25568298372155,8.43707700376044,8.46222178075135,8.23382642914274,0.978500371638419,1.0277386648327
"GSTT2",6.93602891058721,7.06545144521692,6.92495583055236,7.16443730053831,0.981682340380766,0.966573582831417
"GSTT2B",6.71405783919666,6.84395106406559,6.67796733318871,6.89420320934304,0.981020725652038,0.968635117128359
"GSTTP1",6.4778288731768,6.44649894696845,6.4471408759104,6.45551951301321,1.00485999089833,0.998702097161054
"GSTTP2",7.58186065234317,7.28014984984927,7.53575155113665,7.24871570145989,1.04144293849943,1.03959816628192
"GSTZ1",7.31924787172478,7.31277130064611,7.24061963358886,7.4188376591757,1.00088565207531,0.975977635072467
"GSX1",6.51115815209,6.50345326711666,6.5072775111743,6.55245155516611,1.00118473750127,0.993105779781585
"GSX2",6.42532970607182,6.42692601889003,6.44204626744197,6.45894080875296,0.999751621099493,0.99738431705581
"GTDC1",7.28630039048599,7.39685669243602,7.31132346868671,7.42183954839315,0.985053610398713,0.985109341291221
"GTF2A1",6.98509410596869,7.02199498026284,7.0032874396124,7.08011828255662,0.994744958605372,0.989148367318452
"GTF2A1L",6.50056023519841,6.49289242292722,6.50982199477853,6.49526920861652,1.00118095476896,1.00224052086135
"GTF2A2",9.03842985378493,9.23835813768528,9.15163810163511,9.30288354806472,0.978358894413846,0.983742089681314
"GTF2B",7.77483943431826,8.00115276767201,7.77062197706475,7.92538869938599,0.971714909098081,0.980472033840659
"GTF2E1",7.66120862260573,7.7452541783436,7.72466297968465,7.87915859219169,0.989148767257649,0.980391864093186
"GTF2E2",9.52318430195769,9.43942025443878,9.47233685285429,9.51911114770441,1.00887385509502,0.995086274955261
"GTF2F1",8.60482169733794,8.63146690210078,8.52795891325584,8.57923132943496,0.996913015474072,0.994023658506188
"GTF2F2",9.27511051544564,9.23153445868974,9.33470275956282,9.2681792433472,1.00472034816648,1.00717762512668
"GTF2H1",7.4664893286783,7.50081338728675,7.50015275245423,7.59918668792084,0.995423955131769,0.986967824382572
"GTF2H2",6.54516125043995,6.5520067440008,6.56001555084971,6.59214918050948,0.998955206575892,0.995125469891552
"GTF2H2D",6.53228886716441,6.51843585115344,6.52708210750223,6.50913052032988,1.00212520554429,1.00275790862025
"GTF2H3",7.24645390822282,7.56492749493825,7.30800420667863,7.52331929954361,0.957901303491868,0.971380306445582
"GTF2H4",7.37664344596848,7.38762661738676,7.43861479464424,7.42205383245794,0.998513301769688,1.00223131798288
"GTF2H5",9.10340735862581,9.34067488145729,9.17809179872881,9.39649968131351,0.974598460406487,0.976756463577705
"GTF2I",6.6164057297972,6.62221382088482,6.65922273678255,6.63206691736391,0.9991229381526,1.00409462385664
"GTF2IP1",8.97306063774275,8.9120929044157,9.02941231501371,8.89880772353358,1.00684101186791,1.01467663933616
"GTF2IRD1",6.92399980898691,6.92048977665405,6.9443599340391,6.92374544028126,1.00050719420823,1.00297736159361
"GTF2IRD2",6.70162396025193,6.72661705531149,6.70643054146366,6.74113767099775,0.996284448058504,0.994851443298154
"GTF2IRD2B",6.77036269243614,6.77023840224713,6.76713200516726,6.78419082242771,1.00001835831792,0.997485504504965
"GTF2IRD2P",6.56714088588839,6.53789231680871,6.52747461480774,6.57030501059971,1.00447370003395,0.993481216515387
"GTF3A",10.542828365015,10.4303429635707,10.5112858795301,10.4587118281711,1.01078443938394,1.00502681900245
"GTF3C1",7.92361728042888,8.08684864324037,7.99197221676262,8.01388919051728,0.979815207380203,0.997265126428177
"GTF3C2",8.24291531961848,8.30305745858383,8.27893149544775,8.28715103638985,0.992756627391134,0.999008158424286
"GTF3C3",8.09516256709817,8.28560260323524,8.20855246038453,8.23884876479022,0.977015547902006,0.996322750268804
"GTF3C4",6.48728145487102,6.49514618146842,6.47966036164827,6.46640501644398,0.998789137861156,1.00204987859105
"GTF3C5",7.82319206976351,7.78101136652822,7.79603721221943,7.68345404236161,1.00542097951646,1.01465267693893
"GTF3C6",7.68892357058203,7.61446777175565,7.70344523071693,7.68275621471893,1.00977820132125,1.00269291585204
"GTPBP1",6.70646723212937,6.76873337760817,6.70461170100703,6.75770063981329,0.990800916212067,0.992143934507326
"GTPBP10",6.79308419278839,6.78247441548424,6.80946034768952,6.78133817402206,1.00156429300786,1.00414699472962
"GTPBP2",6.55574693051511,6.68241111912292,6.58570099888155,6.61633848348803,0.981045136800198,0.995369420007313
"GTPBP3",8.05273264351614,8.00332252195187,7.98706051288867,8.00562373628089,1.00617370116333,0.997681227096886
"GTPBP4",9.5091291909047,9.72948124333936,9.6673298771429,9.7432869689621,0.977352127320713,0.992204161484603
"GTPBP5",6.86218766193178,6.78205614093062,6.80029171569741,6.7508812447514,1.01181522525559,1.00731911422445
"GTPBP8",7.03868888341282,7.14089978793552,7.09690550470874,7.23639187824552,0.985686551056859,0.980724320091603
"GTSCR1",6.58675986383505,6.59401833426523,6.56013521858467,6.61196563655423,0.998899234114582,0.992161118067067
"GTSE1",6.54147115782151,6.53126942406695,6.54643255643861,6.56111767836383,1.00156198329791,0.997761795680993
"GTSF1",6.66855043169305,6.59740617947943,6.69109237123006,6.62883381745152,1.01078367016948,1.00939208245267
"GTSF1L",6.50640467240652,6.47600267361814,6.487002720696,6.49297408334933,1.00469456242077,0.999080334746963
"GUCA1A",6.93785652722602,7.10372542995028,6.94387082515896,7.00179697687682,0.976650434429105,0.991726959249296
"GUCA1B",7.01275026415807,7.042999704351,7.00984368500791,7.02522648201624,0.995705034578627,0.99781034859905
"GUCA1C",6.52689024641194,6.50430130829613,6.51265816186678,6.50706882757632,1.00347292307738,1.00085896345014
"GUCA2A",6.59075423135838,6.68306891588525,6.58313873523482,6.64512180615129,0.98618678249637,0.990672395070457
"GUCA2B",6.52158465331817,6.51476100069682,6.52256721660692,6.52497091729171,1.00104741411398,0.999631615111353
"GUCY1A2",6.69122560610798,6.66123281808618,6.69220286769218,6.68041403954902,1.00450258816061,1.00176468525355
"GUCY1A3",8.45501429982711,8.68184589020162,8.56829045067981,8.64033035357647,0.973872884494469,0.99166236706831
"GUCY1B2",6.47730559758155,6.4625705648273,6.46966221378085,6.47666849203003,1.00228005754157,0.998918228058484
"GUCY1B3",7.71393165571092,8.00593836941008,7.6866632772277,7.99732399022642,0.963526235123806,0.961154416980182
"GUCY2C",6.48088706120297,6.48255789973553,6.46331924850351,6.4997003720863,0.999742256288582,0.994402646045187
"GUCY2D",6.51214947756406,6.49914138643845,6.50482994408551,6.50285727279282,1.0020015091767,1.00030335454246
"GUCY2E",6.64056274257309,6.79426153611113,6.61426922077884,6.72767949376935,0.977378145848355,0.983142735456477
"GUCY2F",6.6039103518734,6.56517649595666,6.54905250623274,6.56370418253396,1.00589989559924,0.99776777321254
"GUCY2G",6.56392501598707,6.55386831682028,6.55408664467732,6.54513205057267,1.00153446768849,1.00136813039607
"GUF1",7.04234624781912,7.27867262054654,7.1246341291616,7.33121343974274,0.967531666136445,0.971821948401984
"GUK1",10.498773656603,10.4735773188339,10.4704831103819,10.4271097558042,1.00240570504252,1.00415967181639
"GULP1",6.53655097847902,6.63005907058604,6.57683794597378,6.60966767826443,0.985896341026301,0.995033073690133
"GUSB",8.16262806062914,8.06293366236568,8.17972849985392,8.00868570612684,1.0123645316256,1.02135716146236
"GUSBL1",8.01751133001194,7.77819027648259,8.02294412871275,7.80568636811576,1.0307682179302,1.02783326799863
"GUSBL2",6.73221834142919,6.69991822119506,6.7256520195012,6.75136753160222,1.00482097231157,0.996191066183162
"GVIN1",7.67382855851694,7.45666095678108,7.443977787409,7.60724035866365,1.02912397425531,0.978538528617844
"GXYLT1",8.23547546769068,7.90140311495507,8.14146160313409,7.9628791025268,1.0422801302345,1.02242687579554
"GXYLT2",6.51530906945756,6.51415990837264,6.52292508082887,6.51240617296937,1.00017640971377,1.00161521065795
"GYG2",7.26067267805582,7.0996898563653,7.24183882795392,7.11074547840972,1.02267462733547,1.01843595020272
"GYLTL1B",6.54082690753074,6.53782430055057,6.5421259888854,6.53593741564929,1.00045926700415,1.0009468531968
"GYPA",6.49301378153063,6.48015533911693,6.48543920459484,6.4983695403086,1.00198427996565,0.998010218465793
"GYPB",6.50191033072525,6.50970604502841,6.49892350946802,6.50108215653315,0.99880244756841,0.999667955732114
"GYPC",7.32277668149953,6.92579049537648,7.24052392742502,6.98830065800259,1.05731998194113,1.03609221780314
"GYPE",6.53027837923602,6.54789846599305,6.55074712815837,6.57129941307242,0.997309047040277,0.99687241691146
"GYS1",6.66952271210734,6.73876573611661,6.67127488259565,6.70891537130654,0.989724672629861,0.994389482259402
"GYS2",6.48970462788602,6.47490708822073,6.48559946844485,6.50313435359109,1.00228536710468,0.997303625576095
"GZF1",6.83481772228498,6.80463786631088,6.7757376248144,6.81367372615193,1.00443518914115,0.994432357218408
"GZMA",6.69802793433432,6.64021839440011,6.71386028057436,6.62716761341073,1.00870596966855,1.01308140554468
"GZMB",6.557055380297,6.46721644161838,6.5791323370867,6.48814034352366,1.01389143837842,1.01402435655601
"GZMH",6.49685933382024,6.46347052042037,6.51106967790884,6.48401202937279,1.00516577174668,1.00417297938583
